venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,player_id,player_first_name,player_last_name,player_team,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,player_position,player_name,position_group,won_match,round_number,weather_MOSTLY_SUNNY,weather_OVERCAST,weather_RAIN,weather_SUNNY,weather_THUNDERSTORMS,weather_WINDY,is_home,match_closeness,team_score,opponent_score
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12277,Marcus,Bontempelli,Western Bulldogs,21,6,14,35,24,69,0,3,0,4,2,7,11,3,1,1,0,20,17,1,1,7,0,0,82,126,2,9,6,647,9,3,2,0,0,0,0,4,13,5,11,0,0.0,0,0,14,22.6,0,1,3,2,FF,Marcus Bontempelli,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12289,Rory,Lobb,Western Bulldogs,10,8,6,16,14,88,0,0,0,2,2,1,0,1,0,1,0,9,6,3,0,4,0,0,100,71,0,0,4,114,2,12,0,0,0,0,0,6,10,0,6,0,0.0,5,0,7,15.6,1,3,0,4,WL,Rory Lobb,MID,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12362,Bailey,Dale,Western Bulldogs,18,4,7,25,18,72,0,0,0,2,7,3,1,1,1,0,0,5,17,0,0,2,0,0,82,89,0,1,2,426,5,5,1,0,0,0,0,4,12,0,4,0,0.0,1,0,10,9.7,0,0,0,0,HBFR,Bailey Dale,DEF,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12434,Darcy,Tucker,North Melbourne,17,7,13,30,25,83,0,0,0,5,5,2,1,3,0,0,0,5,25,0,0,1,0,0,83,118,0,1,3,375,6,3,0,0,0,0,0,7,13,0,5,0,0.0,0,0,14,6.8,0,0,0,1,WL,Darcy Tucker,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12449,Bailey,Williams,Western Bulldogs,11,10,14,25,23,92,0,0,0,0,2,1,3,2,0,0,0,6,19,0,0,0,0,0,85,91,0,3,3,291,2,1,0,0,0,0,0,10,10,0,4,0,0.0,0,0,16,7.0,0,0,0,0,BPR,Bailey Williams,DEF,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12511,Jy,Simpkin,North Melbourne,16,2,5,21,12,57,0,0,0,3,1,5,3,5,0,4,0,7,16,0,0,1,2,0,85,64,2,1,5,443,2,1,0,0,0,0,0,9,7,0,7,0,0.0,1,0,13,9.8,0,0,0,0,R,Jy Simpkin,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12528,Zac,Fisher,North Melbourne,17,2,5,22,17,77,0,0,0,0,7,2,0,2,0,0,0,4,13,0,0,1,0,0,43,67,0,0,1,469,5,2,0,0,1,0,0,6,13,0,2,0,0.0,1,0,6,5.0,0,0,0,0,INT,Zac Fisher,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12548,Tim,English,Western Bulldogs,5,5,9,14,9,64,0,0,25,5,0,3,1,2,3,0,0,3,13,0,1,3,0,0,86,96,1,0,0,177,2,1,3,0,0,0,0,9,1,0,1,5,35.2,0,1,20,6.9,71,0,0,2,RK,Tim English,RUC,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12566,Cameron,Zurhaar,North Melbourne,9,3,6,15,12,80,2,1,0,2,0,4,1,4,1,1,0,5,10,0,2,1,0,0,87,67,0,1,7,268,2,2,2,0,0,0,0,1,6,2,4,0,0.0,0,0,9,7.2,0,0,4,1,FPR,Cameron Zurhaar,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12569,Nick,Larkey,North Melbourne,3,2,2,5,5,100,0,0,1,1,0,2,0,1,1,0,0,2,3,1,0,1,0,0,94,25,0,0,2,84,1,0,1,0,0,5,0,0,3,0,0,0,33.3,0,0,4,4.6,3,0,0,1,FF,Nick Larkey,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12599,Luke,Davies-Uniacke,North Melbourne,5,2,12,17,14,82,0,0,0,6,2,2,6,2,1,1,0,8,10,0,0,2,2,0,86,67,4,2,3,179,2,1,0,0,0,0,0,11,4,0,4,0,0.0,0,0,24,7.9,0,0,0,1,C,Luke Davies-Uniacke,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12602,Aaron,Naughton,Western Bulldogs,8,5,0,8,6,75,2,0,0,1,0,1,0,2,2,2,0,3,5,0,1,0,0,0,82,51,0,0,4,188,2,0,0,0,0,3,0,3,6,2,2,0,0.0,0,2,13,7.9,0,0,2,0,CHF,Aaron Naughton,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12612,Ed,Richards,Western Bulldogs,11,4,10,21,17,81,0,0,0,6,2,4,5,0,1,0,0,9,12,0,0,1,2,1,87,90,1,4,4,358,1,2,1,0,0,1,0,10,8,2,8,0,0.0,0,0,25,18.2,0,2,0,0,RR,Ed Richards,MID,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12705,Bailey,Scott,North Melbourne,15,2,7,22,12,55,0,1,0,4,3,4,2,3,1,0,0,7,14,0,1,0,0,1,80,83,0,2,6,547,6,2,0,0,0,0,0,13,7,1,5,0,0.0,0,0,21,2.3,0,1,2,0,WR,Bailey Scott,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12722,Curtis,Taylor,North Melbourne,8,5,4,12,10,83,1,0,0,0,3,0,0,2,1,1,0,2,9,0,1,0,0,0,70,51,0,0,3,213,4,2,0,0,0,0,0,4,6,0,1,0,0.0,1,2,8,2.8,0,0,1,0,INT,Curtis Taylor,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12723,Oskar,Baker,Western Bulldogs,7,5,0,7,7,100,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,29,40,0,0,0,199,1,0,0,0,0,0,0,1,7,0,0,0,0.0,0,0,3,1.1,0,0,0,0,SUB,Oskar Baker,UTIL,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12748,Rhylee,West,Western Bulldogs,9,4,6,15,8,53,0,0,0,3,1,3,5,2,1,0,0,5,9,0,1,1,0,1,85,64,2,3,6,285,3,1,1,0,0,0,0,5,3,2,4,0,0.0,1,0,13,7.0,0,3,2,1,FPR,Rhylee West,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12781,Laitham,Vandermeer,Western Bulldogs,6,7,8,14,12,86,0,0,0,6,1,5,0,1,1,1,0,4,11,0,0,1,0,0,78,77,0,0,2,178,2,3,4,0,0,1,0,1,5,1,2,0,0.0,0,2,11,3.0,0,0,0,0,INT,Laitham Vandermeer,MID,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12789,Tristan,Xerri,North Melbourne,10,5,10,20,15,75,1,0,34,6,1,1,4,1,0,0,0,13,5,3,1,4,0,0,86,129,2,2,4,186,4,3,0,0,0,0,0,9,9,0,6,8,52.3,1,0,15,21.1,65,2,1,4,RK,Tristan Xerri,RUC,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12798,Dylan,Stephens,North Melbourne,2,1,2,4,4,100,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,1,28,13,0,0,2,77,0,2,0,0,0,0,0,1,2,0,1,0,0.0,1,0,2,4.7,0,1,0,0,SUB,Dylan Stephens,UTIL,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12801,Cody,Weightman,Western Bulldogs,9,4,3,12,9,75,3,1,0,4,1,3,0,3,3,2,0,3,9,0,3,1,0,1,83,77,0,0,7,201,3,0,2,0,0,0,0,2,6,1,1,0,0.0,0,2,18,9.3,0,0,5,0,HFFL,Cody Weightman,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12867,Tom,Powell,North Melbourne,7,5,15,22,18,82,0,0,0,2,2,1,3,1,0,0,0,8,14,0,0,0,0,1,77,74,1,2,5,213,3,3,0,0,1,0,0,8,4,2,8,0,0.0,0,0,16,10.7,0,2,0,0,INT,Tom Powell,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12878,Will,Phillips,North Melbourne,7,2,6,13,8,62,0,0,0,4,1,4,1,3,0,2,0,4,9,0,0,0,0,0,70,49,0,1,2,198,1,1,0,0,0,0,0,8,3,0,3,0,0.0,1,0,15,6.0,0,0,0,0,HFFR,Will Phillips,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12917,Lachlan,Bramble,Western Bulldogs,13,5,1,14,12,86,0,0,0,1,1,3,0,1,1,0,0,2,12,1,0,0,0,0,77,61,0,0,3,361,2,2,0,0,0,0,0,11,11,0,0,0,0.0,1,0,14,7.2,0,1,0,0,HBFL,Lachlan Bramble,DEF,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12923,Eddie,Ford,North Melbourne,11,8,6,17,13,77,1,2,0,4,0,2,0,0,0,0,0,4,13,1,4,0,0,1,81,93,0,0,7,266,0,0,2,0,0,1,1,3,8,2,3,0,0.0,0,0,11,1.7,0,0,4,0,INT,Eddie Ford,MID,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12924,Jamarra,Ugle-Hagan,Western Bulldogs,6,0,5,11,7,64,2,1,0,0,0,2,0,4,1,1,0,6,6,0,0,2,0,0,81,39,0,0,5,174,6,1,0,0,0,0,0,0,3,3,5,0,0.0,0,0,6,4.8,0,0,4,2,FPL,Jamarra Ugle-Hagan,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12939,Charlie,Comben,North Melbourne,10,7,11,21,18,86,0,0,0,1,4,0,0,1,2,1,0,10,12,2,0,7,0,0,100,76,0,0,1,259,3,12,0,1,2,0,0,8,10,0,6,0,0.0,3,1,8,12.8,0,1,0,6,FB,Charlie Comben,DEF,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,12975,Paul,Curtis,North Melbourne,5,3,9,14,10,71,2,0,0,5,0,3,0,5,1,2,0,10,5,2,0,2,0,0,85,69,0,0,5,158,3,3,1,0,0,0,0,7,4,5,6,0,0.0,0,0,25,19.5,0,1,2,0,FPL,Paul Curtis,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13000,Brynn,Teakle,North Melbourne,6,1,5,11,7,64,1,0,4,3,0,2,1,2,0,0,0,7,4,1,1,0,0,0,68,53,0,1,2,179,2,0,1,0,0,0,0,3,3,3,6,0,22.2,0,0,10,10.9,18,0,1,0,CHF,Brynn Teakle,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13005,Jackson,Archer,North Melbourne,6,3,7,13,12,92,0,0,0,4,2,0,1,3,4,2,0,9,4,1,0,2,0,0,85,55,0,1,1,65,1,10,0,0,0,0,0,7,5,0,4,0,0.0,3,0,10,7.1,0,1,0,1,HBFL,Jackson Archer,DEF,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13021,Kallan,Dawson,North Melbourne,4,2,6,10,8,80,0,0,0,1,0,0,0,1,1,1,0,6,4,0,0,2,0,0,82,32,0,0,2,94,1,6,0,0,1,0,0,6,3,0,5,0,0.0,1,0,6,11.1,0,1,0,2,HFFL,Kallan Dawson,FWD,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13023,Sam,Darcy,Western Bulldogs,9,3,6,15,7,47,1,2,2,2,0,1,3,3,1,1,0,12,3,3,1,0,0,0,76,64,1,2,5,106,3,2,1,0,0,2,1,4,2,3,5,0,14.3,1,0,9,8.2,14,3,6,0,HFFR,Sam Darcy,FWD,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13030,Harry,Sheezel,North Melbourne,12,5,15,27,22,82,1,0,0,1,3,2,5,2,0,0,0,12,13,0,0,2,0,1,86,91,1,4,6,338,2,3,0,0,0,0,0,14,8,1,11,0,0.0,0,0,26,20.3,0,3,1,2,CHB,Harry Sheezel,DEF,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13063,James,O'Donnell,Western Bulldogs,6,5,3,9,8,89,0,0,0,2,1,2,0,3,0,1,0,2,8,1,0,7,0,0,80,44,0,0,3,232,2,2,0,0,0,0,0,4,5,0,1,0,0.0,1,0,8,4.7,0,2,0,6,CHB,James O'Donnell,DEF,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13106,Toby,Pink,North Melbourne,3,1,2,5,4,80,0,0,0,2,0,1,0,3,2,1,0,3,3,0,0,4,0,1,65,23,0,0,1,125,4,0,0,0,0,1,1,4,3,0,0,0,0.0,0,1,11,1.0,0,0,0,2,BPR,Toby Pink,DEF,0,16,0,0,1,0,0,0,1,17,60,77
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13110,Harvey,Gallagher,Western Bulldogs,8,4,4,12,11,92,0,0,0,1,1,1,1,1,0,1,0,2,9,0,0,1,0,0,70,45,0,1,2,106,2,2,0,0,0,0,0,4,7,1,2,0,0.0,0,0,8,5.0,0,0,0,1,INT,Harvey Gallagher,MID,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13111,Ryley,Sanders,Western Bulldogs,7,3,14,21,14,67,0,0,0,2,1,3,2,3,0,0,0,7,14,0,0,0,0,1,72,66,0,2,3,220,2,0,1,0,0,0,0,4,4,2,6,0,0.0,0,0,20,6.9,0,0,0,0,WR,Ryley Sanders,MID,1,16,0,0,1,0,0,0,0,17,77,60
Marvel Stadium,16754,North Melbourne,Western Bulldogs,2024-06-29,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,13140,Joel,Freijah,Western Bulldogs,8,6,11,19,13,68,0,0,0,2,0,2,1,3,1,1,0,10,13,0,0,6,1,0,83,70,1,0,3,217,2,7,0,1,1,0,0,12,6,0,5,0,0.0,0,0,16,11.1,0,0,0,2,INT,Joel Freijah,MID,1,16,0,0,1,0,0,0,0,17,77,60
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,11844,Nat,Fyfe,Fremantle,6,3,16,22,17,77,0,0,0,3,0,1,8,0,1,0,0,12,11,0,0,2,0,1,82,72,3,5,7,45,3,5,0,0,0,0,0,11,5,1,9,0,0.0,2,0,20,14.1,0,2,0,0,C,Nat Fyfe,MID,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12038,Harry,Cunningham,Sydney,3,1,1,4,4,100,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,3,0,0,34,15,0,0,0,72,0,0,0,0,2,0,0,1,3,0,0,0,0.0,0,0,2,2.7,0,0,0,3,INT,Harry Cunningham,MID,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12070,Taylor,Adams,Sydney,11,4,8,19,12,63,0,0,0,6,1,6,2,5,2,1,0,8,10,0,0,1,0,0,84,84,0,2,4,364,3,0,1,0,0,1,0,10,7,0,6,0,0.0,0,0,23,4.6,0,0,1,1,HFFR,Taylor Adams,FWD,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12148,Dane,Rampe,Sydney,7,6,5,12,11,92,0,0,0,0,3,0,0,2,0,1,0,2,10,1,0,7,0,0,92,46,0,0,3,200,1,3,0,0,2,0,0,4,6,0,1,0,0.0,2,0,4,10.0,0,1,0,7,BPL,Dane Rampe,DEF,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12149,Jaeger,O'Meara,Fremantle,11,4,4,15,10,67,1,0,0,1,0,7,3,0,0,0,0,3,11,0,0,0,2,0,81,63,0,3,3,334,5,1,0,0,0,0,0,8,6,0,3,0,0.0,0,0,9,11.5,0,0,1,0,WR,Jaeger O'Meara,MID,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12223,Brodie,Grundy,Sydney,5,1,8,13,8,62,0,0,28,6,0,3,1,5,1,1,0,7,6,0,0,5,0,0,83,84,1,0,6,100,2,3,2,0,0,0,0,8,3,1,4,7,38.9,0,0,23,4.4,72,4,0,5,RK,Brodie Grundy,RUC,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12252,James,Aish,Fremantle,1,1,3,4,4,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,17,12,0,0,1,2,0,1,0,0,0,0,0,2,1,0,1,0,0.0,0,0,3,2.2,0,0,0,0,SUB,James Aish,UTIL,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12275,Jake,Lloyd,Sydney,8,3,6,14,13,93,0,0,0,1,2,1,0,0,1,0,0,6,5,0,0,0,0,0,92,50,0,0,2,131,0,5,0,0,0,0,0,8,7,0,5,0,0.0,1,0,9,9.8,0,2,0,0,HBFR,Jake Lloyd,DEF,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12331,Isaac,Heeney,Sydney,10,1,10,20,13,65,0,1,0,6,2,4,6,3,1,0,0,10,10,0,0,1,1,1,85,79,1,5,7,281,3,2,0,0,0,0,0,12,6,1,5,0,0.0,0,0,23,8.2,0,2,1,0,RR,Isaac Heeney,MID,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12419,Tom,Papley,Sydney,11,1,4,15,11,73,2,2,0,1,0,6,4,2,0,1,0,10,7,0,1,3,1,1,86,59,3,1,9,437,3,1,1,0,0,0,0,2,7,2,7,0,0.0,0,1,11,24.0,0,3,4,0,FPL,Tom Papley,FWD,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12461,Corey,Wagner,Fremantle,18,10,3,21,15,71,0,0,0,1,3,2,1,3,0,0,0,3,18,0,0,1,1,1,80,94,0,1,3,491,5,2,0,0,0,0,0,8,13,0,3,0,0.0,0,0,9,7.2,0,1,0,1,INT,Corey Wagner,MID,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12501,Oliver,Florent,Sydney,8,4,4,12,6,50,0,1,0,3,2,3,1,2,1,0,0,3,11,0,0,1,0,0,85,58,1,0,2,290,6,4,0,0,0,0,0,14,2,0,2,0,0.0,1,0,16,4.5,0,1,1,1,HBFL,Oliver Florent,DEF,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12516,Will,Hayward,Sydney,7,7,4,11,7,64,3,1,0,2,0,1,0,1,1,0,0,3,8,1,3,1,0,0,79,78,0,0,6,242,1,0,2,0,0,0,0,3,5,1,1,0,0.0,0,1,15,11.7,0,0,4,1,FPR,Will Hayward,FWD,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12533,Lewis,Melican,Sydney,9,6,2,11,8,73,0,0,0,1,3,0,0,2,0,1,0,4,7,1,0,5,0,0,83,50,0,0,1,206,2,8,0,0,1,0,0,4,6,0,3,0,0.0,5,0,6,12.0,0,1,0,5,BPR,Lewis Melican,DEF,0,16,1,0,0,0,0,0,1,1,98,99
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12550,Luke,Ryan,Fremantle,23,8,3,26,23,89,0,0,0,1,8,0,0,2,0,2,0,4,15,2,0,1,0,0,96,97,0,0,3,370,3,5,0,1,1,0,0,8,20,0,2,0,0.0,2,0,9,7.7,0,1,0,1,CHB,Luke Ryan,DEF,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12555,Sean,Darcy,Fremantle,4,0,5,9,6,67,1,0,35,2,2,0,5,3,1,2,0,7,2,0,0,1,0,0,82,66,1,4,4,97,0,0,1,0,0,0,0,5,2,1,3,11,51.5,0,0,13,12.4,68,3,1,1,RK,Sean Darcy,RUC,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12595,Bailey,Banfield,Fremantle,6,2,1,7,4,57,1,0,0,2,0,4,0,2,0,1,0,4,3,1,1,2,0,0,76,37,0,0,3,144,1,3,1,0,0,0,0,3,3,2,3,0,0.0,0,0,14,7.9,0,2,1,1,INT,Bailey Banfield,MID,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12596,Andrew,Brayshaw,Fremantle,14,4,10,24,16,67,0,0,0,3,1,4,5,6,0,2,0,9,15,0,1,0,0,0,83,80,1,4,9,414,5,0,0,0,0,0,0,12,8,1,7,0,0.0,0,0,27,8.0,0,0,1,0,R,Andrew Brayshaw,MID,1,16,1,0,0,0,0,0,0,1,99,98
SCG,16755,Sydney,Fremantle,2024-06-29,13:45:00,0,16,14,14,98,15,9,99,1,Fremantle,20,12634,Tom,McCartin,Sydney,8,5,3,11,9,82,0,0,0,2,2,0,0,1,0,0,0,3,8,2,0,12,0,0,96,53,0,0,3,245,2,3,0,0,3,0,0,5,6,0,1,0,0.0,2,0,9,9.1,0,0,0,12,FB,Tom McCartin,DEF,0,16,1,0,0,0,0,0,1,1,98,99
